step,resource,price,prev_price,inventory
436,MILK,266,266,9852
436,WOOL,226,226,9981
436,FERTILIZER,100,100,10000
437,WHEAT,41,40,9757
437,CARROT,36,36,9981
437,TOMATO,71,71,9907
437,STRAWBERRY,229,228,9831
437,MELON,274,274,9986
437,EGG,60,60,9831
437,MILK,267,266,9849
437,WOOL,226,226,9981
437,FERTILIZER,100,100,10000
438,WHEAT,41,41,9757
438,CARROT,36,36,9981
438,TOMATO,71,71,9907
438,STRAWBERRY,229,229,9831
438,MELON,274,274,9986
438,EGG,60,60,9831
438,MILK,267,267,9849
438,WOOL,226,226,9981
438,FERTILIZER,100,100,10000
439,WHEAT,41,41,9757
439,CARROT,36,36,9981
439,TOMATO,71,71,9907
439,STRAWBERRY,229,229,9831
439,MELON,274,274,9986
439,EGG,60,60,9831
439,MILK,267,267,9849
439,WOOL,226,226,9981
439,FERTILIZER,100,100,10000
440,WHEAT,41,41,9757
440,CARROT,36,36,9981
440,TOMATO,71,71,9907
440,STRAWBERRY,229,229,9831
440,MELON,274,274,9986
440,EGG,60,60,9831
440,MILK,267,267,9849
440,WOOL,226,226,9981
440,FERTILIZER,100,100,10000
441,WHEAT,41,41,9753
441,CARROT,36,36,9981
441,TOMATO,71,71,9906
441,STRAWBERRY,230,229,9828
441,MELON,274,274,9986
441,EGG,60,60,9828
441,MILK,268,267,9846
441,WOOL,226,226,9981
441,FERTILIZER,100,100,10000
442,WHEAT,41,41,9753
442,CARROT,36,36,9981
442,TOMATO,71,71,9906
442,STRAWBERRY,230,230,9828
442,MELON,274,274,9986
442,EGG,60,60,9828
442,MILK,268,268,9846
442,WOOL,226,226,9981
442,FERTILIZER,100,100,10000
443,WHEAT,41,41,9753
443,CARROT,36,36,9981
443,TOMATO,71,71,9906
443,STRAWBERRY,230,230,9828
443,MELON,274,274,9986
443,EGG,60,60,9828
443,MILK,268,268,9846
443,WOOL,226,226,9981
443,FERTILIZER,100,100,10000
444,WHEAT,41,41,9753
444,CARROT,36,36,9981
444,TOMATO,71,71,9906
444,STRAWBERRY,230,230,9828
444,MELON,274,274,9986
444,EGG,60,60,9828
444,MILK,268,268,9846
444,WOOL,226,226,9981
444,FERTILIZER,100,100,10000
445,WHEAT,41,41,9749
445,CARROT,36,36,9981
445,TOMATO,71,71,9905
445,STRAWBERRY,231,230,9825
445,MELON,274,274,9986
445,EGG,61,60,9825
445,MILK,269,268,9843
445,WOOL,226,226,9981
445,FERTILIZER,100,100,10000
446,WHEAT,41,41,9749
446,CARROT,36,36,9981
446,TOMATO,71,71,9905
446,STRAWBERRY,231,231,9825
446,MELON,274,274,9986
446,EGG,61,61,9825
446,MILK,269,269,9843
446,WOOL,226,226,9981
446,FERTILIZER,100,100,10000
447,WHEAT,41,41,9749
447,CARROT,36,36,9981
447,TOMATO,71,71,9905
447,STRAWBERRY,231,231,9825
447,MELON,274,274,9986
447,EGG,61,61,9825
447,MILK,269,269,9843
447,WOOL,226,226,9981
447,FERTILIZER,100,100,10000
448,WHEAT,41,41,9749
448,CARROT,36,36,9981
448,TOMATO,71,71,9905
448,STRAWBERRY,231,231,9825
448,MELON,274,274,9986
448,EGG,61,61,9825
448,MILK,269,269,9843
448,WOOL,226,226,9981
448,FERTILIZER,100,100,10000
449,WHEAT,41,41,9745
449,CARROT,36,36,9981
449,TOMATO,72,71,9904
449,STRAWBERRY,232,231,9822
449,MELON,274,274,9986
449,EGG,61,61,9822
449,MILK,270,269,9840
449,WOOL,226,226,9981
449,FERTILIZER,100,100,10000
450,WHEAT,41,41,9745
450,CARROT,36,36,9981
450,TOMATO,72,72,9904
450,STRAWBERRY,232,232,9822
450,MELON,274,274,9986
450,EGG,61,61,9822
450,MILK,270,270,9840
450,WOOL,226,226,9981
450,FERTILIZER,100,100,10000
451,WHEAT,41,41,9745
451,CARROT,36,36,9981
451,TOMATO,72,72,9904
451,STRAWBERRY,232,232,9822
451,MELON,274,274,9986
451,EGG,61,61,9822
451,MILK,270,270,9840
451,WOOL,226,226,9981
451,FERTILIZER,100,100,10000
452,WHEAT,41,41,9745
452,CARROT,36,36,9981
452,TOMATO,72,72,9904
452,STRAWBERRY,232,232,9822
452,MELON,274,274,9986
452,EGG,61,61,9822
452,MILK,270,270,9840
452,WOOL,226,226,9981
452,FERTILIZER,100,100,10000
453,WHEAT,41,41,9741
453,CARROT,36,36,9981
453,TOMATO,72,72,9903
453,STRAWBERRY,233,232,9819
453,MELON,274,274,9986
453,EGG,61,61,9819
453,MILK,271,270,9837
453,WOOL,226,226,9981
453,FERTILIZER,100,100,10000
454,WHEAT,41,41,9741
454,CARROT,36,36,9981
454,TOMATO,72,72,9903
454,STRAWBERRY,233,233,9819
454,MELON,274,274,9986
454,EGG,61,61,9819
454,MILK,271,271,9837
454,WOOL,226,226,9981
454,FERTILIZER,100,100,10000
455,WHEAT,41,41,9741
455,CARROT,36,36,9981
455,TOMATO,72,72,9903
455,STRAWBERRY,233,233,9819
455,MELON,274,274,9986
455,EGG,61,61,9819
455,MILK,271,271,9837
455,WOOL,226,226,9981
455,FERTILIZER,100,100,10000
456,WHEAT,41,41,9741
456,CARROT,36,36,9981
456,TOMATO,72,72,9903
456,STRAWBERRY,233,233,9819
456,MELON,274,274,9986
456,EGG,61,61,9819
456,MILK,271,271,9837
456,WOOL,226,226,9981
456,FERTILIZER,100,100,10000
457,WHEAT,41,41,9736
457,CARROT,37,36,9980
457,TOMATO,72,72,9901
457,STRAWBERRY,234,233,9815
457,MELON,274,274,9985
457,EGG,61,61,9815
457,MILK,272,271,9833
457,WOOL,226,226,9980
457,FERTILIZER,100,100,10000
458,WHEAT,41,41,9736
458,CARROT,37,37,9980
458,TOMATO,72,72,9901
458,STRAWBERRY,234,234,9815
458,MELON,274,274,9985
458,EGG,61,61,9815
458,MILK,272,272,9833
458,WOOL,226,226,9980
458,FERTILIZER,100,100,10000
459,WHEAT,41,41,9736
459,CARROT,37,37,9980
459,TOMATO,72,72,9901
459,STRAWBERRY,234,234,9815
459,MELON,274,274,9985
459,EGG,61,61,9815
459,MILK,272,272,9833
459,WOOL,226,226,9980
459,FERTILIZER,100,100,10000
460,WHEAT,41,41,9736
460,CARROT,37,37,9980
460,TOMATO,72,72,9901
460,STRAWBERRY,234,234,9815
460,MELON,274,274,9985
460,EGG,61,61,9815
460,MILK,272,272,9833
460,WOOL,226,226,9980
460,FERTILIZER,100,100,10000
461,WHEAT,41,41,9732
461,CARROT,37,37,9980
461,TOMATO,72,72,9900
461,STRAWBERRY,235,234,9812
461,MELON,274,274,9985
461,EGG,61,61,9812
461,MILK,273,272,9830
461,WOOL,226,226,9980
461,FERTILIZER,100,100,10000
462,WHEAT,41,41,9732
462,CARROT,37,37,9980
462,TOMATO,72,72,9900
462,STRAWBERRY,235,235,9812
462,MELON,274,274,9985
462,EGG,61,61,9812
462,MILK,273,273,9830
462,WOOL,226,226,9980
462,FERTILIZER,100,100,10000
463,WHEAT,41,41,9732
463,CARROT,37,37,9980
463,TOMATO,72,72,9900
463,STRAWBERRY,235,235,9812
463,MELON,274,274,9985
463,EGG,61,61,9812
463,MILK,273,273,9830
463,WOOL,226,226,9980
463,FERTILIZER,100,100,10000
464,WHEAT,41,41,9732
464,CARROT,37,37,9980
464,TOMATO,72,72,9900
464,STRAWBERRY,235,235,9812
464,MELON,274,274,9985
464,EGG,61,61,9812
464,MILK,273,273,9830
464,WOOL,226,226,9980
464,FERTILIZER,100,100,10000
465,WHEAT,41,41,9728
465,CARROT,37,37,9980
465,TOMATO,72,72,9899
465,STRAWBERRY,236,235,9809
465,MELON,274,274,9985
465,EGG,62,61,9809
465,MILK,274,273,9827
465,WOOL,226,226,9980
465,FERTILIZER,100,100,10000
466,WHEAT,41,41,9728
466,CARROT,37,37,9980
466,TOMATO,72,72,9899
466,STRAWBERRY,236,236,9809
466,MELON,274,274,9985
466,EGG,62,62,9809
466,MILK,274,274,9827
466,WOOL,226,226,9980
466,FERTILIZER,100,100,10000
467,WHEAT,41,41,9728
467,CARROT,37,37,9980
467,TOMATO,72,72,9899
467,STRAWBERRY,236,236,9809
467,MELON,274,274,9985
467,EGG,62,62,9809
467,MILK,274,274,9827
467,WOOL,226,226,9980
467,FERTILIZER,100,100,10000
468,WHEAT,41,41,9728
468,CARROT,37,37,9980
468,TOMATO,72,72,9899
468,STRAWBERRY,236,236,9809
468,MELON,274,274,9985
468,EGG,62,62,9809
468,MILK,274,274,9827
468,WOOL,226,226,9980
468,FERTILIZER,100,100,10000
469,WHEAT,42,41,9724
469,CARROT,37,37,9980
469,TOMATO,72,72,9898
469,STRAWBERRY,237,236,9806
469,MELON,274,274,9985
469,EGG,62,62,9806
469,MILK,275,274,9824
469,WOOL,226,226,9980
469,FERTILIZER,100,100,10000
470,WHEAT,42,42,9724
470,CARROT,37,37,9980
470,TOMATO,72,72,9898
470,STRAWBERRY,237,237,9806
470,MELON,274,274,9985
470,EGG,62,62,9806
470,MILK,275,275,9824
470,WOOL,226,226,9980
470,FERTILIZER,100,100,10000
471,WHEAT,42,42,9724
471,CARROT,37,37,9980
471,TOMATO,72,72,9898
471,STRAWBERRY,237,237,9806
471,MELON,274,274,9985
471,EGG,62,62,9806
471,MILK,275,275,9824
471,WOOL,226,226,9980
471,FERTILIZER,100,100,10000
472,WHEAT,42,42,9724
472,CARROT,37,37,9980
472,TOMATO,72,72,9898
472,STRAWBERRY,237,237,9806
472,MELON,274,274,9985
472,EGG,62,62,9806
472,MILK,275,275,9824
472,WOOL,226,226,9980
472,FERTILIZER,100,100,10000
473,WHEAT,42,42,9720
473,CARROT,37,37,9980
473,TOMATO,72,72,9897
473,STRAWBERRY,238,237,9803
473,MELON,274,274,9985
473,EGG,62,62,9803
473,MILK,276,275,9821
473,WOOL,226,226,9980
473,FERTILIZER,100,100,10000
474,WHEAT,42,42,9720
474,CARROT,37,37,9980
474,TOMATO,72,72,9897
474,STRAWBERRY,238,238,9803
474,MELON,274,274,9985
474,EGG,62,62,9803
474,MILK,276,276,9821
474,WOOL,226,226,9980
474,FERTILIZER,100,100,10000
475,WHEAT,42,42,9720
475,CARROT,37,37,9980
475,TOMATO,72,72,9897
475,STRAWBERRY,238,238,9803
475,MELON,274,274,9985
475,EGG,62,62,9803
475,MILK,276,276,9821
475,WOOL,226,226,9980
475,FERTILIZER,100,100,10000
476,WHEAT,42,42,9720
476,CARROT,37,37,9980
476,TOMATO,72,72,9897
476,STRAWBERRY,238,238,9803
476,MELON,274,274,9985
476,EGG,62,62,9803
476,MILK,276,276,9821
476,WOOL,226,226,9980
476,FERTILIZER,100,100,10000
477,WHEAT,42,42,9716
477,CARROT,37,37,9980
477,TOMATO,72,72,9896
477,STRAWBERRY,239,238,9800
477,MELON,274,274,9985
477,EGG,62,62,9800
477,MILK,277,276,9818
477,WOOL,226,226,9980
477,FERTILIZER,100,100,10000
478,WHEAT,42,42,9716
478,CARROT,37,37,9980
478,TOMATO,72,72,9896
478,STRAWBERRY,239,239,9800
478,MELON,274,274,9985
478,EGG,62,62,9800
478,MILK,277,277,9818
478,WOOL,226,226,9980
478,FERTILIZER,100,100,10000
479,WHEAT,42,42,9716
479,CARROT,37,37,9980
479,TOMATO,72,72,9896
479,STRAWBERRY,239,239,9800
479,MELON,274,274,9985
479,EGG,62,62,9800
479,MILK,277,277,9818
479,WOOL,226,226,9980
479,FERTILIZER,100,100,10000
480,WHEAT,42,42,9716
480,CARROT,37,37,9980
480,TOMATO,72,72,9896
480,STRAWBERRY,239,239,9800
480,MELON,274,274,9985
480,EGG,62,62,9800
480,MILK,277,277,9818
480,WOOL,226,226,9980
480,FERTILIZER,100,100,10000
481,WHEAT,42,42,9711
481,CARROT,37,37,9979
481,TOMATO,73,72,9894
481,STRAWBERRY,240,239,9796
481,MELON,275,274,9984
481,EGG,62,62,9796
481,MILK,279,277,9814
481,WOOL,227,226,9979
481,FERTILIZER,100,100,10000
482,WHEAT,42,42,9711
482,CARROT,37,37,9979
482,TOMATO,73,73,9894
482,STRAWBERRY,240,240,9796
482,MELON,275,275,9984
482,EGG,62,62,9796
482,MILK,279,279,9814
482,WOOL,227,227,9979
482,FERTILIZER,100,100,10000
483,WHEAT,42,42,9711
483,CARROT,37,37,9979
483,TOMATO,73,73,9894
483,STRAWBERRY,240,240,9796
483,MELON,275,275,9984
483,EGG,62,62,9796
483,MILK,279,279,9814
483,WOOL,227,227,9979
483,FERTILIZER,100,100,10000
484,WHEAT,42,42,9711
484,CARROT,37,37,9979
484,TOMATO,73,73,9894
484,STRAWBERRY,240,240,9796
484,MELON,275,275,9984
484,EGG,62,62,9796
484,MILK,279,279,9814
484,WOOL,227,227,9979
484,FERTILIZER,100,100,10000
485,WHEAT,42,42,9707
485,CARROT,37,37,9979
485,TOMATO,73,73,9893
485,STRAWBERRY,241,240,9793
485,MELON,275,275,9984
485,EGG,62,62,9793
485,MILK,279,279,9811
485,WOOL,227,227,9979
485,FERTILIZER,100,100,10000
486,WHEAT,42,42,9707
486,CARROT,37,37,9979
486,TOMATO,73,73,9893
486,STRAWBERRY,241,241,9793
486,MELON,275,275,9984
486,EGG,62,62,9793
486,MILK,279,279,9811
486,WOOL,227,227,9979
486,FERTILIZER,100,100,10000
487,WHEAT,42,42,9707
487,CARROT,37,37,9979
487,TOMATO,73,73,9893
487,STRAWBERRY,241,241,9793
487,MELON,275,275,9984
487,EGG,62,62,9793
487,MILK,279,279,9811
487,WOOL,227,227,9979
487,FERTILIZER,100,100,10000
488,WHEAT,42,42,9707
488,CARROT,37,37,9979
488,TOMATO,73,73,9893
488,STRAWBERRY,241,241,9793
488,MELON,275,275,9984
488,EGG,62,62,9793
488,MILK,279,279,9811
488,WOOL,227,227,9979
488,FERTILIZER,100,100,10000
489,WHEAT,42,42,9703
489,CARROT,37,37,9979
489,TOMATO,73,73,9892
489,STRAWBERRY,242,241,9790
489,MELON,275,275,9984
489,EGG,63,62,9790
489,MILK,280,279,9808
489,WOOL,227,227,9979
489,FERTILIZER,100,100,10000
490,WHEAT,42,42,9703
490,CARROT,37,37,9979
490,TOMATO,73,73,9892
490,STRAWBERRY,242,242,9790
490,MELON,275,275,9984
490,EGG,63,63,9790
490,MILK,280,280,9808
490,WOOL,227,227,9979
490,FERTILIZER,100,100,10000
491,WHEAT,42,42,9703
491,CARROT,37,37,9979
491,TOMATO,73,73,9892
491,STRAWBERRY,242,242,9790
491,MELON,275,275,9984
491,EGG,63,63,9790
491,MILK,280,280,9808
491,WOOL,227,227,9979
491,FERTILIZER,100,100,10000
492,WHEAT,42,42,9703
492,CARROT,37,37,9979
492,TOMATO,73,73,9892
492,STRAWBERRY,242,242,9790
492,MELON,275,275,9984
492,EGG,63,63,9790
492,MILK,280,280,9808
492,WOOL,227,227,9979
492,FERTILIZER,100,100,10000
493,WHEAT,42,42,9699
493,CARROT,37,37,9979
493,TOMATO,73,73,9891
493,STRAWBERRY,243,242,9787
493,MELON,275,275,9984
493,EGG,63,63,9787
493,MILK,281,280,9805
493,WOOL,227,227,9979
493,FERTILIZER,100,100,10000
494,WHEAT,42,42,9699
494,CARROT,37,37,9979
494,TOMATO,73,73,9891
494,STRAWBERRY,243,243,9787
494,MELON,275,275,9984
494,EGG,63,63,9787
494,MILK,281,281,9805
494,WOOL,227,227,9979
494,FERTILIZER,100,100,10000
495,WHEAT,42,42,9699
495,CARROT,37,37,9979
495,TOMATO,73,73,9891
495,STRAWBERRY,243,243,9787
495,MELON,275,275,9984
495,EGG,63,63,9787
495,MILK,281,281,9805
495,WOOL,227,227,9979
495,FERTILIZER,100,100,10000
496,WHEAT,42,42,9699
496,CARROT,37,37,9979
496,TOMATO,73,73,9891
496,STRAWBERRY,243,243,9787
496,MELON,275,275,9984
496,EGG,63,63,9787
496,MILK,281,281,9805
496,WOOL,227,227,9979
496,FERTILIZER,100,100,10000
497,WHEAT,42,42,9695
497,CARROT,37,37,9979
497,TOMATO,73,73,9890
497,STRAWBERRY,243,243,9784
497,MELON,275,275,9984
497,EGG,63,63,9784
497,MILK,282,281,9802
497,WOOL,227,227,9979
497,FERTILIZER,100,100,10000
498,WHEAT,42,42,9695
498,CARROT,37,37,9979
498,TOMATO,73,73,9890
498,STRAWBERRY,243,243,9784
498,MELON,275,275,9984
498,EGG,63,63,9784
498,MILK,282,282,9802
498,WOOL,227,227,9979
498,FERTILIZER,100,100,10000
499,WHEAT,42,42,9695
499,CARROT,37,37,9979
499,TOMATO,73,73,9890
499,STRAWBERRY,243,243,9784
499,MELON,275,275,9984
499,EGG,63,63,9784
499,MILK,282,282,9802
499,WOOL,227,227,9979
499,FERTILIZER,100,100,10000
500,WHEAT,42,42,9695
500,CARROT,37,37,9979
500,TOMATO,73,73,9890
500,STRAWBERRY,243,243,9784
500,MELON,275,275,9984
500,EGG,63,63,9784
500,MILK,282,282,9802
500,WOOL,227,227,9979
500,FERTILIZER,100,100,10000
501,WHEAT,43,42,9691
501,CARROT,37,37,9979
501,TOMATO,73,73,9889
501,STRAWBERRY,244,243,9781
501,MELON,275,275,9984
501,EGG,63,63,9781
501,MILK,283,282,9799
501,WOOL,227,227,9979
501,FERTILIZER,100,100,10000
502,WHEAT,43,43,9691
502,CARROT,37,37,9979
502,TOMATO,73,73,9889
502,STRAWBERRY,244,244,9781
502,MELON,275,275,9984
502,EGG,63,63,9781
502,MILK,283,283,9799
502,WOOL,227,227,9979
502,FERTILIZER,100,100,10000
503,WHEAT,43,43,9691
503,CARROT,37,37,9979
503,TOMATO,73,73,9889
503,STRAWBERRY,244,244,9781
503,MELON,275,275,9984
503,EGG,63,63,9781
503,MILK,283,283,9799
503,WOOL,227,227,9979
503,FERTILIZER,100,100,10000
504,WHEAT,43,43,9691
504,CARROT,37,37,9979
504,TOMATO,73,73,9889
504,STRAWBERRY,244,244,9781
504,MELON,275,275,9984
504,EGG,63,63,9781
504,MILK,283,283,9799
504,WOOL,227,227,9979
504,FERTILIZER,100,100,10000
505,WHEAT,43,43,9685
505,CARROT,37,37,9977
505,TOMATO,74,73,9886
505,STRAWBERRY,246,244,9776
505,MELON,275,275,9983
505,EGG,63,63,9777
505,MILK,284,283,9795
505,WOOL,227,227,9978
505,FERTILIZER,100,100,10000
506,WHEAT,43,43,9685
506,CARROT,37,37,9977
506,TOMATO,74,74,9886
506,STRAWBERRY,246,246,9776
506,MELON,275,275,9983
506,EGG,63,63,9777
506,MILK,284,284,9795
506,WOOL,227,227,9978
506,FERTILIZER,100,100,10000
507,WHEAT,43,43,9685
507,CARROT,37,37,9977
507,TOMATO,74,74,9886
507,STRAWBERRY,246,246,9776
507,MELON,275,275,9983
507,EGG,63,63,9777
507,MILK,284,284,9795
507,WOOL,227,227,9978
507,FERTILIZER,100,100,10000
508,WHEAT,43,43,9685
508,CARROT,37,37,9977
508,TOMATO,74,74,9886
508,STRAWBERRY,246,246,9776
508,MELON,275,275,9983
508,EGG,63,63,9777
508,MILK,284,284,9795
508,WOOL,227,227,9978
508,FERTILIZER,100,100,10000
509,WHEAT,43,43,9680
509,CARROT,37,37,9976
509,TOMATO,74,74,9884
509,STRAWBERRY,247,246,9772
509,MELON,275,275,9983
509,EGG,64,63,9774
509,MILK,285,284,9792
509,WOOL,227,227,9978
509,FERTILIZER,100,100,10000
510,WHEAT,43,43,9680
510,CARROT,37,37,9976
510,TOMATO,74,74,9884
510,STRAWBERRY,247,247,9772
510,MELON,275,275,9983
510,EGG,64,64,9774
510,MILK,285,285,9792
510,WOOL,227,227,9978
510,FERTILIZER,100,100,10000
511,WHEAT,43,43,9680
511,CARROT,37,37,9976
511,TOMATO,74,74,9884
511,STRAWBERRY,247,247,9772
511,MELON,275,275,9983
511,EGG,64,64,9774
511,MILK,285,285,9792
511,WOOL,227,227,9978
511,FERTILIZER,100,100,10000
512,WHEAT,43,43,9680
512,CARROT,37,37,9976
512,TOMATO,74,74,9884
512,STRAWBERRY,247,247,9772
512,MELON,275,275,9983
512,EGG,64,64,9774
512,MILK,285,285,9792
512,WOOL,227,227,9978
512,FERTILIZER,100,100,10000
513,WHEAT,43,43,9675
513,CARROT,37,37,9975
513,TOMATO,74,74,9882
513,STRAWBERRY,248,247,9768
513,MELON,275,275,9983
513,EGG,64,64,9771
513,MILK,286,285,9789
513,WOOL,227,227,9978
513,FERTILIZER,100,100,10000
514,WHEAT,43,43,9675
514,CARROT,37,37,9975
514,TOMATO,74,74,9882
514,STRAWBERRY,248,248,9768
514,MELON,275,275,9983
514,EGG,64,64,9771
514,MILK,286,286,9789
514,WOOL,227,227,9978
514,FERTILIZER,100,100,10000
515,WHEAT,43,43,9675
515,CARROT,37,37,9975
515,TOMATO,74,74,9882
515,STRAWBERRY,248,248,9768
515,MELON,275,275,9983
515,EGG,64,64,9771
515,MILK,286,286,9789
515,WOOL,227,227,9978
515,FERTILIZER,100,100,10000
516,WHEAT,43,43,9675
516,CARROT,37,37,9975
516,TOMATO,74,74,9882
516,STRAWBERRY,248,248,9768
516,MELON,275,275,9983
516,EGG,64,64,9771
516,MILK,286,286,9789
516,WOOL,227,227,9978
516,FERTILIZER,100,100,10000
517,WHEAT,43,43,9670
517,CARROT,37,37,9974
517,TOMATO,74,74,9880
517,STRAWBERRY,249,248,9764
517,MELON,275,275,9983
517,EGG,64,64,9768
517,MILK,287,286,9786
517,WOOL,227,227,9978
517,FERTILIZER,100,100,10000
518,WHEAT,43,43,9670
518,CARROT,37,37,9974
518,TOMATO,74,74,9880
518,STRAWBERRY,249,249,9764
518,MELON,275,275,9983
518,EGG,64,64,9768
518,MILK,287,287,9786
518,WOOL,227,227,9978
518,FERTILIZER,100,100,10000
519,WHEAT,43,43,9670
519,CARROT,37,37,9974
519,TOMATO,74,74,9880
519,STRAWBERRY,249,249,9764
519,MELON,275,275,9983
519,EGG,64,64,9768
519,MILK,287,287,9786
519,WOOL,227,227,9978
519,FERTILIZER,100,100,10000
520,WHEAT,43,43,9670
520,CARROT,37,37,9974
520,TOMATO,74,74,9880
520,STRAWBERRY,249,249,9764
520,MELON,275,275,9983
520,EGG,64,64,9768
520,MILK,287,287,9786
520,WOOL,227,227,9978
520,FERTILIZER,100,100,10000
521,WHEAT,43,43,9665
521,CARROT,37,37,9973
521,TOMATO,75,74,9878
521,STRAWBERRY,250,249,9760
521,MELON,275,275,9983
521,EGG,64,64,9765
521,MILK,288,287,9783
521,WOOL,227,227,9978
521,FERTILIZER,100,100,10000
522,WHEAT,43,43,9665
522,CARROT,37,37,9973
522,TOMATO,75,75,9878
522,STRAWBERRY,250,250,9760
522,MELON,275,275,9983
522,EGG,64,64,9765
522,MILK,288,288,9783
522,WOOL,227,227,9978
522,FERTILIZER,100,100,10000
523,WHEAT,43,43,9665
523,CARROT,37,37,9973
523,TOMATO,75,75,9878
523,STRAWBERRY,250,250,9760
523,MELON,275,275,9983
523,EGG,64,64,9765
523,MILK,288,288,9783
523,WOOL,227,227,9978
523,FERTILIZER,100,100,10000
524,WHEAT,43,43,9665
524,CARROT,37,37,9973
524,TOMATO,75,75,9878
524,STRAWBERRY,250,250,9760
524,MELON,275,275,9983
524,EGG,64,64,9765
524,MILK,288,288,9783
524,WOOL,227,227,9978
524,FERTILIZER,100,100,10000
525,WHEAT,43,43,9660
525,CARROT,37,37,9972
525,TOMATO,75,75,9876
525,STRAWBERRY,251,250,9756
525,MELON,275,275,9983
525,EGG,64,64,9762
525,MILK,289,288,9780
525,WOOL,227,227,9978
525,FERTILIZER,100,100,10000
526,WHEAT,43,43,9660
526,CARROT,37,37,9972
526,TOMATO,75,75,9876
526,STRAWBERRY,251,251,9756
526,MELON,275,275,9983
526,EGG,64,64,9762
526,MILK,289,289,9780
526,WOOL,227,227,9978
526,FERTILIZER,100,100,10000
527,WHEAT,43,43,9660
527,CARROT,37,37,9972
527,TOMATO,75,75,9876
527,STRAWBERRY,251,251,9756
527,MELON,275,275,9983
527,EGG,64,64,9762
527,MILK,289,289,9780
527,WOOL,227,227,9978
527,FERTILIZER,100,100,10000
528,WHEAT,43,43,9660
528,CARROT,37,37,9972
528,TOMATO,75,75,9876
528,STRAWBERRY,251,251,9756
528,MELON,275,275,9983
528,EGG,64,64,9762
528,MILK,289,289,9780
528,WOOL,227,227,9978
528,FERTILIZER,100,100,10000
529,WHEAT,44,43,9654
529,CARROT,37,37,9970
529,TOMATO,75,75,9873
529,STRAWBERRY,253,251,9751
529,MELON,276,275,9982
529,EGG,65,64,9758
529,MILK,290,289,9776
529,WOOL,227,227,9977
529,FERTILIZER,100,100,10000
530,WHEAT,44,44,9654
530,CARROT,37,37,9970
530,TOMATO,75,75,9873
530,STRAWBERRY,253,253,9751
530,MELON,276,276,9982
530,EGG,65,65,9758
530,MILK,290,290,9776
530,WOOL,227,227,9977
530,FERTILIZER,100,100,10000
531,WHEAT,44,44,9654
531,CARROT,37,37,9970
531,TOMATO,75,75,9873
531,STRAWBERRY,253,253,9751
531,MELON,276,276,9982
531,EGG,65,65,9758
531,MILK,290,290,9776
531,WOOL,227,227,9977
531,FERTILIZER,100,100,10000
532,WHEAT,44,44,9654
532,CARROT,37,37,9970
532,TOMATO,75,75,9873
532,STRAWBERRY,253,253,9751
532,MELON,276,276,9982
532,EGG,65,65,9758
532,MILK,290,290,9776
532,WOOL,227,227,9977
532,FERTILIZER,100,100,10000
533,WHEAT,44,44,9649
533,CARROT,37,37,9969
533,TOMATO,75,75,9871
533,STRAWBERRY,254,253,9747
533,MELON,276,276,9982
533,EGG,65,65,9755
533,MILK,291,290,9773
533,WOOL,227,227,9977
533,FERTILIZER,100,100,10000
534,WHEAT,44,44,9649
534,CARROT,37,37,9969
534,TOMATO,75,75,9871
534,STRAWBERRY,254,254,9747
534,MELON,276,276,9982
534,EGG,65,65,9755
534,MILK,291,291,9773
534,WOOL,227,227,9977
534,FERTILIZER,100,100,10000
535,WHEAT,44,44,9649
535,CARROT,37,37,9969
535,TOMATO,75,75,9871
535,STRAWBERRY,254,254,9747
535,MELON,276,276,9982
535,EGG,65,65,9755
535,MILK,291,291,9773
535,WOOL,227,227,9977
535,FERTILIZER,100,100,10000
536,WHEAT,44,44,9649
536,CARROT,37,37,9969
536,TOMATO,75,75,9871
536,STRAWBERRY,254,254,9747
536,MELON,276,276,9982
536,EGG,65,65,9755
536,MILK,291,291,9773
536,WOOL,227,227,9977
536,FERTILIZER,100,100,10000
537,WHEAT,44,44,9644
537,CARROT,37,37,9968
537,TOMATO,76,75,9869
537,STRAWBERRY,255,254,9743
537,MELON,276,276,9982
537,EGG,65,65,9752
537,MILK,292,291,9770
537,WOOL,227,227,9977
537,FERTILIZER,100,100,10000
538,WHEAT,44,44,9644
538,CARROT,37,37,9968
538,TOMATO,76,76,9869
538,STRAWBERRY,255,255,9743
538,MELON,276,276,9982
538,EGG,65,65,9752
538,MILK,292,292,9770
538,WOOL,227,227,9977
538,FERTILIZER,100,100,10000
539,WHEAT,44,44,9644
539,CARROT,37,37,9968
539,TOMATO,76,76,9869
539,STRAWBERRY,255,255,9743
539,MELON,276,276,9982
539,EGG,65,65,9752
539,MILK,292,292,9770
539,WOOL,227,227,9977
539,FERTILIZER,100,100,10000
540,WHEAT,44,44,9644
540,CARROT,37,37,9968
540,TOMATO,76,76,9869
540,STRAWBERRY,255,255,9743
540,MELON,276,276,9982
540,EGG,65,65,9752
540,MILK,292,292,9770
540,WOOL,227,227,9977
540,FERTILIZER,100,100,10000
541,WHEAT,44,44,9639
541,CARROT,38,37,9967
541,TOMATO,76,76,9867
541,STRAWBERRY,256,255,9739
541,MELON,276,276,9982
541,EGG,65,65,9749
541,MILK,293,292,9767
541,WOOL,227,227,9977
541,FERTILIZER,100,100,10000
542,WHEAT,44,44,9639
542,CARROT,38,38,9967
542,TOMATO,76,76,9867
542,STRAWBERRY,256,256,9739
542,MELON,276,276,9982
